,id,sex,race,age,marital_status,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid,c_custody_in_days,charge0,charge1,charge2,charge3,charge4,charge_count,r_custody_in_days,r_charge0,r_charge1,r_charge2,r_charge3,r_charge4,r_charge_count,h_prison,h_jail,rec_supervision_level,raw_v,score_v_txt,dec_v,raw_r,score_r_txt,dec_r,raw_a,score_a_txt,dec_a,c_(0),c_C03,c_CT,c_F1,c_F2,c_F3,c_F5,c_F6,c_F7,c_M1,c_M2,c_M3,c_M03,c_NI0,c_TC4,c_TCX,c_X,c_XXXXXXXXXX,r_(0),r_C03,r_CT,r_F1,r_F2,r_F3,r_F5,r_F6,r_F7,r_M1,r_M2,r_M3,r_M03,r_NI0,r_TC4,r_TCX,r_X,r_XXXXXXXXXX
8316,1,1,3,20,1,0,0,0,0,1,0,25.0,140,483,486,381,292,2,0.0,148,349,255,184,120,1,0.0,25.0,2,-1.44,2,7,-0.21,2,6,12,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8317,1,1,2,57,4,0,0,0,0,-1,0,0.0,653,627,486,381,292,0,0.0,354,349,255,184,120,0,0.0,117.0,1,-2.67,1,2,-0.86,1,3,27,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8318,1,1,0,21,4,0,0,1,0,1,0,1.0,87,627,486,381,292,1,1.0,250,312,205,184,120,3,0.0,1.0,2,-1.4,2,7,-0.77,1,3,12,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8319,1,1,3,22,4,0,0,0,1,0,0,18.0,79,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,18.0,2,-1.38,2,7,-0.16,2,6,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320,1,1,0,27,4,0,0,0,7,1,0,35.0,463,627,486,381,292,1,29.0,354,349,255,184,120,0,0.0,5.0,4,-0.19,0,10,1.21,0,10,29,0,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8321,1,1,3,53,1,0,0,0,0,-1,0,0.0,653,627,486,381,292,0,0.0,354,349,255,184,120,0,0.0,0.0,1,-3.61,1,1,-2.36,1,1,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8322,1,1,0,27,4,0,0,0,0,0,0,1.0,463,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,1,-2.39,1,3,-0.84,1,3,25,2,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8323,1,1,3,52,1,0,0,0,0,1,0,1.0,79,627,486,381,292,1,1.0,349,349,255,184,120,1,0.0,1.0,1,-3.8,1,1,-2.03,1,1,16,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8324,1,1,2,39,0,0,0,0,16,1,0,35.0,504,627,486,381,292,1,0.0,151,349,255,184,120,1,212.0,1.0,3,-1.46,2,7,0.54,0,9,23,2,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325,1,1,3,49,0,0,0,0,14,0,0,92.0,413,427,301,286,207,5,0.0,354,349,255,184,120,0,1828.0,32.0,2,-2.06,1,4,0.05,2,7,27,2,7,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326,1,1,0,19,4,0,0,0,0,1,1,1.0,494,70,486,381,292,2,57.0,34,322,255,184,120,2,1490.0,109.0,2,-1.29,2,7,-0.53,1,4,11,1,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327,1,1,2,46,5,0,0,0,1,0,0,0.0,103,328,241,304,292,4,0.0,354,349,255,184,120,0,0.0,0.0,1,-3.38,1,1,-1.95,1,1,27,2,7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328,1,1,0,40,4,0,0,0,2,0,0,1.0,265,427,157,233,292,4,0.0,354,349,255,184,120,0,0.0,1.0,1,-2.99,1,1,-0.58,1,4,18,1,3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329,1,1,2,30,4,0,0,0,5,1,0,3.0,289,282,326,154,292,4,7.0,100,349,255,184,120,1,290.0,234.0,4,-1.09,0,8,0.23,0,8,26,2,7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330,1,1,2,28,4,0,0,0,0,1,1,1.0,335,428,486,381,292,2,237.0,128,349,255,184,120,1,97.0,1.0,1,-2.59,1,2,-0.85,1,3,15,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8331,1,1,2,27,4,0,0,0,0,0,0,2.0,79,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,2.0,1,-2.45,1,3,-1.15,1,2,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8332,1,1,3,23,4,0,0,0,3,1,0,3.0,463,77,486,381,292,2,0.0,46,145,255,184,120,2,1906.0,3.0,2,-1.77,2,5,-0.08,2,7,19,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8333,1,1,0,33,4,2,0,0,8,1,0,7.0,260,65,486,381,292,2,6.0,50,145,184,184,120,3,1587.0,6.0,3,-1.34,2,7,1.1,0,10,27,2,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8334,1,1,0,25,4,0,0,0,7,0,0,18.0,100,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,18.0,2,-2.04,1,4,-0.31,2,6,14,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8335,1,1,0,54,3,0,0,0,0,-1,0,0.0,653,627,486,381,292,0,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.98,1,1,-2.68,1,1,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8336,1,1,0,25,4,0,0,0,3,1,0,27.0,177,627,486,381,292,1,113.0,189,268,255,184,120,2,0.0,113.0,1,-1.91,2,5,-0.48,2,5,13,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8337,1,0,0,28,4,0,0,0,0,0,0,1.0,289,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,1,-2.58,1,2,-1.24,1,3,16,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8338,1,1,2,33,4,0,0,0,4,0,0,56.0,103,539,385,381,292,3,0.0,354,349,255,184,120,0,0.0,1.0,2,-1.8,2,5,-0.28,2,6,24,2,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8339,1,0,0,24,4,0,0,0,0,0,0,1.0,191,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,1,-2.41,1,3,-1.25,1,3,12,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340,1,0,0,24,3,0,0,0,0,0,0,2.0,16,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,2.0,1,-2.0,1,4,-1.09,1,3,14,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8341,1,1,2,44,4,0,0,0,0,0,0,4.0,219,228,277,381,292,3,0.0,354,349,255,184,120,0,602.0,39.0,2,-2.06,1,4,-0.03,2,7,19,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8342,1,1,0,44,1,0,0,0,0,0,0,1.0,267,476,278,381,292,3,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.5,1,1,-1.39,1,1,16,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8343,1,1,2,28,4,0,0,0,1,0,0,1.0,463,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,9.0,1,-2.87,1,2,-1.42,1,1,12,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8344,1,0,0,23,1,0,0,0,0,0,0,1.0,79,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,2,-1.96,2,5,-0.18,2,7,20,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8345,1,0,2,31,4,0,0,1,2,1,0,1.0,111,627,486,381,292,1,126.0,101,294,240,184,120,3,0.0,2.0,3,-1.9,2,5,0.03,0,8,20,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8346,1,1,0,27,3,0,0,1,0,0,0,0.0,152,65,486,381,292,2,0.0,354,349,255,184,120,0,0.0,0.0,1,-2.52,1,3,-1.33,1,2,13,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8347,1,0,2,26,4,0,0,0,1,1,0,0.0,471,436,326,264,292,4,107.0,50,69,101,76,120,4,0.0,119.0,3,-2.25,1,3,-0.03,0,8,17,1,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348,1,1,0,57,4,0,0,0,16,1,0,12.0,79,627,486,381,292,1,359.0,134,349,255,184,120,1,518.0,359.0,1,-2.63,1,2,-0.41,2,5,24,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8349,1,1,2,55,4,0,0,0,0,0,0,1.0,88,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.3,1,1,-1.6,1,1,18,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8350,1,1,3,67,1,0,0,0,0,1,1,0.0,653,627,486,381,292,0,33.0,34,349,255,184,120,1,0.0,33.0,1,-4.43,1,1,-2.49,1,1,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8351,1,0,2,36,4,0,0,0,7,1,0,7.0,266,627,486,381,292,1,62.0,134,315,255,184,120,2,0.0,62.0,2,-2.8,1,2,-0.18,2,6,20,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8352,1,1,3,45,1,0,0,0,6,0,0,41.0,494,70,39,304,292,4,0.0,354,349,255,184,120,0,0.0,41.0,2,-2.01,1,4,-0.13,2,6,28,0,8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8353,1,1,0,32,4,0,0,0,2,0,0,0.0,623,376,405,381,292,3,0.0,354,349,255,184,120,0,0.0,0.0,4,-0.22,0,10,0.83,0,10,27,2,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8354,1,0,2,26,4,0,0,0,1,0,0,4.0,16,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,4.0,2,-1.76,2,5,-0.26,2,7,17,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8355,1,1,0,30,4,0,0,0,18,1,0,1.0,365,528,486,381,292,2,0.0,196,329,255,184,120,2,84.0,237.0,4,-0.52,0,10,0.46,0,9,29,0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8356,1,0,2,49,4,0,0,0,4,0,0,0.0,555,235,486,381,292,2,0.0,354,349,255,184,120,0,235.0,0.0,2,-2.63,1,2,-0.2,2,7,27,0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8357,1,1,0,34,4,0,0,0,0,1,1,33.0,463,627,486,381,292,1,0.0,282,275,178,7,120,4,0.0,28.0,3,-2.26,1,3,0.26,0,8,27,2,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8358,1,1,0,24,4,0,0,0,1,0,0,1.0,289,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,9.0,1,-2.36,1,3,-1.25,1,2,15,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8359,1,1,5,21,4,0,0,0,0,1,0,2.0,112,58,486,381,292,2,38.0,148,349,255,184,120,1,0.0,38.0,2,-1.38,2,7,-0.47,2,5,20,1,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360,1,1,0,42,1,0,0,0,7,0,0,1.0,219,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.69,1,1,-1.56,1,1,15,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8361,1,0,2,34,1,0,0,0,12,1,0,3.0,463,428,486,381,292,2,0.0,205,349,255,184,120,1,315.0,239.0,3,-1.8,2,5,0.51,0,10,22,2,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8362,1,1,3,30,2,0,0,0,3,0,0,2.0,217,427,155,21,292,4,0.0,354,349,255,184,120,0,0.0,2.0,1,-1.97,2,5,-0.54,1,4,23,2,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,1,1,2,40,1,0,0,0,6,0,0,1.0,416,99,486,381,292,2,0.0,354,349,255,184,120,0,1532.0,1.0,1,-2.78,1,2,-0.66,1,4,17,1,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364,1,1,2,34,4,0,0,0,2,0,0,1.0,446,397,486,381,292,2,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.23,1,1,-1.67,1,1,13,1,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8365,1,1,5,39,4,0,0,0,2,0,0,243.0,557,65,486,381,292,2,0.0,354,349,255,184,120,0,3048.0,243.0,1,-2.44,1,3,-1.14,1,2,16,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366,1,1,2,41,4,0,0,0,6,0,0,78.0,79,65,486,381,292,2,0.0,354,349,255,184,120,0,767.0,78.0,2,-2.42,1,3,-0.03,2,7,26,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8367,1,1,2,28,4,0,0,0,0,0,0,2.0,445,427,327,381,292,3,0.0,354,349,255,184,120,0,0.0,176.0,4,-0.94,0,9,0.85,0,10,16,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8368,1,1,3,24,4,0,0,0,1,0,0,0.0,112,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,0.0,3,-1.45,2,7,0.21,0,8,19,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8369,1,1,1,24,4,0,0,0,4,1,1,0.0,289,65,381,60,292,4,0.0,34,349,255,184,120,1,0.0,34.0,2,-2.22,1,4,-0.18,2,6,15,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8370,1,1,5,30,4,0,0,0,13,1,1,1.0,390,165,381,381,292,3,2.0,7,140,205,86,103,5,0.0,2.0,3,-1.88,2,5,0.32,0,9,19,1,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8371,1,1,0,30,4,0,0,0,4,0,0,6.0,463,273,486,381,292,2,0.0,354,349,255,184,120,0,0.0,6.0,1,-2.71,1,2,-0.81,1,3,15,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8372,1,1,2,31,4,0,0,0,3,1,0,0.0,79,627,486,381,292,1,1.0,59,349,255,184,120,1,0.0,0.0,1,-2.32,1,3,-0.86,1,3,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
